id;ans_register;social_reason;modality;obs;created_by
81a321c8-7270-449f-8ec0-1a3296b01543;315648;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;MEDICAL_COOPERATIVE;false;admin
b788ec96-e13c-4438-bc19-3e591e33b029;315681;HOSPITAL MATERNIDADE FREI GALVAO;PHILANTHROPY;false;admin
f7d7b92a-dea2-4ff0-8cd0-0ab094f36b7b;315729;UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS;MEDICAL_COOPERATIVE;false;admin
b341237e-e59c-4e0e-814c-8004a9e51b4d;315770;UNIODONTO DE CRUZ ALTA- COOPERATIVA ODONTOLÓGICA LTDA;DENTAL_COOPERATIVE;false;admin
4a7b7277-11b4-4943-991a-1dbc478db12b;315796;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB.MÉDICO;MEDICAL_COOPERATIVE;false;admin
c6fd7ba5-29d8-4eb5-9528-a364bd3d5dc1;315818;UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA;DENTAL_COOPERATIVE;false;admin
0e992400-8b57-40f7-bfc6-22c15ad1022d;316148;UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS;MEDICAL_COOPERATIVE;false;admin
b2d74dc1-90de-4534-8b28-62e2055373e8;316172;UNIMED ITAQUI RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;MEDICAL_COOPERATIVE;false;admin
b93b28a1-0373-4ccf-83d2-c1acfb794c78;316458;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
8e420486-130c-4502-9770-a7fd8f574edb;316695;UNIODONTO DO ABC COOPERATIVA ODONTOLÓGICA;DENTAL_COOPERATIVE;false;admin
49ee66ad-ecc2-48d6-b7dd-d90b5c61af27;316741;UNIMED DO ESTADO DE MATO GROSSO DO SUL - FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS;MEDICAL_COOPERATIVE;false;admin
c2cbd112-42d1-4f50-92d9-d497b363b946;316849;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;SELF_MANAGEMENT;false;admin
4597dfa8-14d1-417e-9477-3930856885b8;316873;CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE;SELF_MANAGEMENT;false;admin
57492ba4-4c72-415b-b957-1d24c45048d7;316881;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
5b32ad09-2a2c-4435-8c31-f9e6b168a5f9;316903;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;MEDICAL_COOPERATIVE;false;admin
fb6fc7ae-f8dd-4b67-b74d-d8a4d3cd2df2;316997;UNIODONTO DE ARARAQUARA COOPERATIVA DE TRABALHO ODONTOLÓGICO;DENTAL_COOPERATIVE;false;admin
a3442ba9-19ed-456c-a2eb-31eceeba52d5;317012;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;MEDICAL_COOPERATIVE;false;admin
e9eed734-fbb9-4bc3-97e8-6c2686f2a220;317144;UNIMED DE FORTALEZA COOPERATIVA DE TRABALHO MÉDICO LTDA.;MEDICAL_COOPERATIVE;false;admin
934707c3-1290-455d-b800-161a7771b46d;317233;FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL;SELF_MANAGEMENT;false;admin
d694ccb1-152c-47cd-9b8c-09df930b8a0a;317501;INTERODONTO - SISTEMA DE SAÚDE ODONTOLÓGICA LTDA.;DENTISTRY_GROUP;false;admin
187a7966-8ecd-4fe4-b2d3-233b3a6aa51f;317632;ASSOC.DOS AGENTES FISCAIS DE RENDAS DO ESTADO DE SP;SELF_MANAGEMENT;false;admin
8774960c-73bb-4e46-bc62-8e47f0645a3c;317772;UNIODONTO ITAPERUNA - COOPERATIVA DE TRABALHO ODONTOLOGICO;DENTAL_COOPERATIVE;false;admin
7e464c32-4590-46e5-8060-c1c2078ee70f;317896;UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA;MEDICAL_COOPERATIVE;false;admin
13adc586-499d-49fa-acc1-1cb612976117;318035;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
fa93cb04-a730-400c-ae25-a02ddcfa604b;318213;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;MEDICAL_COOPERATIVE;false;admin
8ab356a1-be35-466b-b1b5-2a8b6196e408;318230;UNIODONTO DO RIO DE JANEIRO COOPERATIVA ODONTOLÓGICA LTDA;DENTAL_COOPERATIVE;false;admin
f495ce51-2eb5-482a-96cc-e1532c6dbe94;318299;BENEFICENCIA CAMILIANA DO SUL;PHILANTHROPY;false;admin
053800af-9643-41b4-a1a8-835b68106824;318388;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
63467c3c-ed7d-4b98-8abe-a3325eb83708;318477;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;MEDICAL_COOPERATIVE;false;admin
b1096731-7844-47a5-b22a-34ec3f26755c;318566;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
b40dab85-7e20-428e-b3d9-e1c252948c6c;319121;UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA;MEDICAL_COOPERATIVE;false;admin
85989be5-6f53-48fa-85bb-9a97b68e169e;319147;FUNDAÇÃO WALDEMAR BARNSLEY PESSOA;MEDICAL_COOPERATIVE;false;admin
0188f04b-2a68-4591-b1a9-1bd663bb5081;319180;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA LTDA;MEDICAL_COOPERATIVE;false;admin
fcf4107e-d5ff-4992-8397-7a428d7b9685;319350;UNIODONTO TAUBATÉ COOPERATIVA DE TRABALHO ODONTOLOGICO;DENTAL_COOPERATIVE;false;admin
2a6105eb-adcf-4041-b88e-f0d43e2a05e7;319384;UNIMED PLANALTO MÉDIO- COOPERATIVA DE SERVIÇOS MÉDICOS LTDA;MEDICAL_COOPERATIVE;false;admin
542da916-939b-43f8-9238-0e72dc56dd7f;319422;IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA;PHILANTHROPY;false;admin
362b62e4-6516-4458-900e-c79564087d1d;319708;UNIMED SANTA MARIA - SOC. COOP. DE SERVIÇOS MÉDICOS LTDA.;MEDICAL_COOPERATIVE;false;admin
5a907df6-910e-4a7b-b3a1-2a7bceb85db2;319872;CAMIM-CLINICA MÉDICA LTDA;MEDICAL_COOPERATIVE;false;admin
dfaae11a-ea8e-4f56-87e6-d3ff7a66c637;319996;UNIMED DO ESTADO DE SP - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;MEDICAL_COOPERATIVE;false;admin
54558688-cd19-4f24-a4e4-fb092372131a;320251;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
d56f8788-a795-426a-9e2d-be2cf8ef46e1;320587;EMPRESA BRASILEIRA DE TELECOMUNICAÇÕES S.A;SELF_MANAGEMENT;false;admin
405a707b-acb1-48ce-952a-9559a1ef990d;320633;METALÚRGICA WOLF LTDA;SELF_MANAGEMENT;false;admin
de143727-737d-4adb-9c30-007b135ff588;320706;UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
ece9e1d3-4810-40ad-b142-8b144e8f5935;320820;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;SELF_MANAGEMENT;false;admin
09345dca-6bae-435d-8b2a-63a05f7f0048;320838;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;MEDICAL_COOPERATIVE;false;admin
3ce59be4-797b-4c46-9ea5-ef42da0ca87e;320862;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
5910e494-e87b-4d56-a297-5fead18a2c00;320897;UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
4bcf1e99-3f62-4367-8aa6-82dad727437f;321044;UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
c34d83f5-9f7a-4605-85ca-32f717773ad4;321087;UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.;MEDICAL_COOPERATIVE;false;admin
e2ea11ad-36a9-4e4b-bcf1-a3181643f1c8;321095;IRMANDADE DO HOSPITAL DE NOSSA SENHORA DAS DORES;PHILANTHROPY;false;admin
d8ed584f-8c6e-4cf9-929f-390c71e5b5ac;321125;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;DENTAL_COOPERATIVE;false;admin
86f338a1-0124-46de-a267-8e53fc0cd62f;321273;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
c33d2609-ad70-47ee-95ae-8d21d053be02;321320;IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI;PHILANTHROPY;false;admin
154ad947-96ea-4ee3-aa5e-3c40e88ca79a;321338;AMERON - ASSISTENCIA MEDICA ODONTOLÓGICA DE RONDONIA S/A.;MEDICAL_COOPERATIVE;false;admin
dc39e221-c2fa-4a33-a39e-b2b3f3508cf9;321869;CAIXA DE ASSISTÊNCIA DOS SERVIDORES DA CEDAE - CAC;SELF_MANAGEMENT;false;admin
a0cb265f-3730-4259-8eb4-e6cbd37e1a29;321931;CONFERÊNCIA SÃO JOSÉ DO AVAÍ;PHILANTHROPY;false;admin
74decd81-4e2d-465f-b94f-871cac357c8c;321958;FEDERAÇAO DAS COOPERATIVAS DE TRABALHO MÉDICO DO ESTADO DO CEARÁ;MEDICAL_COOPERATIVE;false;admin
52a58832-d146-4dfd-9402-51d3075357b7;322261;UNIMED DE FEIRA DE SANTANA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
f660db5a-9c57-4da0-8863-5c0e4c61ff19;322326;ASSOCIAÇÃO BENEFICENTE CATÓLICA;PHILANTHROPY;false;admin
ccd84dcd-5a86-48e3-bbbd-f7f4301bb664;322547;UNIMED ANGRA DOS REIS COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
3542b5d3-b40b-41c1-9c9a-4f1ab7a62e3d;322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
d4fb1389-4601-4727-b893-1b8fa462a139;322831;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
77bfd505-71e5-4798-a928-d900cbb9d8e5;322890;DENTAL-PAR - ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.;DENTISTRY_GROUP;false;admin
f1ddb7d0-94bf-4432-98a6-a6e76b418329;322920;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE ARARAS;PHILANTHROPY;false;admin
b330c217-0dc5-450f-b490-733773b6bc92;323004;UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
bddc6e90-63b1-4c72-8862-57d65317d3e3;323055;UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
59416e8c-5026-4eff-8394-031a5aab8874;323080;GEAP AUTOGESTÃO EM SAÚDE;SELF_MANAGEMENT;false;admin
7ea93e4e-8161-4992-860b-900ccaa8fa20;323268;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
3cde6a54-84db-4812-8007-5a068b79c584;323357;UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.;MEDICAL_COOPERATIVE;false;admin
27ebd9a2-1ae2-4bac-b9db-8ed3dc2a12b1;323632;UNIODONTO COOPERATIVA TRABALHO ODONTOLOGICO DE PARA DE MINAS;DENTAL_COOPERATIVE;false;admin
a82ae3bf-04f0-4e09-9665-bdc4b76f6e85;323811;ASSISTENCIA MEDICO HOSPITALAR SAO LUCAS S/A;MEDICAL_COOPERATIVE;false;admin
c35f08f5-bb5f-4d0a-845e-02f33ab9d304;323926;UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
e988bcf3-8876-461f-8591-360c2c0e719b;323942;FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO;PHILANTHROPY;false;admin
048af607-b2d4-4200-9244-8b65da81922f;324159;UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
a0abf9c4-5c67-4a0a-9221-45ff89cb1992;324175;UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
25d875b0-0b75-4d2d-96f7-a59eca671bf2;324213;UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
b06b44f3-1aaf-4426-a2c3-02967cf7c87d;324299;PLAMER PLANO MEDICO RESENDE LTDA;MEDICAL_COOPERATIVE;false;admin
92df4fa8-133c-4b35-bc5a-394d318c74ee;324345;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
1373b290-2f40-4d02-8dac-33b7355141b5;324361;CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ;MEDICAL_COOPERATIVE;false;admin
912ac378-66d6-4787-951c-bd4c590aee77;324477;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;SELF_MANAGEMENT;false;admin
52460596-bd0e-4404-aabb-a28d52f64791;324493;S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL;SELF_MANAGEMENT;false;admin
9b56737b-3539-4b26-b341-059205de978e;324523;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
ad42c3f7-8460-40aa-9167-81d47aab4c3b;324566;UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
e1e20399-fe7a-4f07-a5dc-ff72480a9ea3;324698;CRUSAM CRUZEIRO DO SUL SERVIÇO DE ASSISTÊNCIA MÉDICA S. A.;MEDICAL_COOPERATIVE;false;admin
9565e038-15e0-44a9-ae06-2d2969581d6a;324710;SERVIÇO DE ASSISTÊNCIA ODONTOLÓGICA SOCIAL LTDA.;DENTISTRY_GROUP;false;admin
83f0cc95-468a-42d5-9da4-4841cc976780;324892;CETESB - COMPANHIA AMBIENTAL DO ESTADO DE SÃO PAULO;SELF_MANAGEMENT;false;admin
d9a16af9-b495-40e6-893c-8ba831ea1524;325031;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
213e74e5-e100-4f84-bf9d-931f2d619bb6;325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
67f6234b-f6c4-43fa-9f75-a0ae82ccde59;325465;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;MEDICAL_COOPERATIVE;false;admin
be0caa1c-ad12-45b7-87f5-4c63c02ac1fa;325571;UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA.;MEDICAL_COOPERATIVE;false;admin
1e7a3bcb-5c5d-4f5e-838b-94a0d217964c;325759;UNIMED PERNAMBUCANA - FEDERAÇÃO DAS COOPERATIVAS MÉDICAS PERNAMBUCANAS;MEDICAL_COOPERATIVE;false;admin
00865ba8-6500-4f73-9589-1bb544a5e2b7;326305;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;MEDICAL_COOPERATIVE;false;admin
79377831-27b3-4dbf-a6bd-a9b10e4a1ca4;326356;SERVMED SAÚDE LTDA;MEDICAL_COOPERATIVE;false;admin
5ece7454-c189-4860-83fb-4e30668e4e63;326500;SOBAM CENTRO MÉDICO HOSPITALAR LTDA;MEDICAL_COOPERATIVE;false;admin
b9836d54-1256-4984-803c-39ae8f9354eb;326861;PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.;MEDICAL_COOPERATIVE;false;admin
34fbfc1d-c23c-4b34-b248-b9343ebda9ba;327093;UNIODONTO DE BEBEDOURO - COOPERATIVA DE TRABALHO ODONTOLÓGICO;DENTAL_COOPERATIVE;false;admin
466acda2-d569-49f0-a388-490ecd68607e;327352;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
5d419f71-2217-4b1c-9af9-19d5089943ff;327417;AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA;MEDICAL_COOPERATIVE;false;admin
43a2ed3d-d413-473e-acc5-f1d1c22b5cde;327441;UNIODONTO JUIZ DE FORA SOC. COOP.TRAB.ODONTOLOGICO LTDA.;DENTAL_COOPERATIVE;false;admin
11d7d2f8-71bd-48b2-80b1-eb3bb69932c2;327468;UNIMED DE ITAPEVA - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
bb4d1258-575e-4663-8380-b2571478221f;327557;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;SELF_MANAGEMENT;false;admin
8a4d0ac1-6462-4dd4-afec-5c79569383f6;327638;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;MEDICAL_COOPERATIVE;false;admin
26ef7a5c-ee43-4ec1-810e-b666cf9deb74;327689;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
2713239b-0e9f-4e7a-9f9f-f9e732e77179;327867;DENTIÇÃO CONVÊNIOS ODONTOLÓGICOS S/S LTDA;DENTISTRY_GROUP;false;admin
084220ca-1c8c-4252-87ea-149426ee4516;328073;UNIMED DE VOTUPORANGA - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
e28430fb-3fbf-449b-be42-30607ee0e412;328294;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;MEDICAL_COOPERATIVE;false;admin
5cb7c615-acc3-40f2-b9b7-e396562cbd3d;328308;UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO;MEDICAL_COOPERATIVE;false;admin
384849a1-78da-473d-b047-aaf63e52dfd2;328332;AMI - ASSISTÊNCIA MÉDICA INFANTIL;MEDICAL_COOPERATIVE;false;admin
52b9aaee-b0f1-453a-b490-26a9a993285c;328375;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;MEDICAL_COOPERATIVE;false;admin
3dbd743c-857d-4ba2-b0bc-23bb05784d0b;328537;MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.;MEDICAL_COOPERATIVE;false;admin
1228321e-0929-4a0e-843f-edabd6f1fcb1;328596;UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;MEDICAL_COOPERATIVE;false;admin
5f605456-6fc6-448e-9987-dcf9a5bfd167;329282;INDUSTRIAS NUCLEARES DO BRASIL S/A - INB;SELF_MANAGEMENT;false;admin
3cd340c5-02df-46ac-861b-dfd1b071a30c;329339;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;MEDICAL_COOPERATIVE;false;admin
dc3ee03f-ad0f-4e16-91e7-8c8ce581a11f;329355;IRMANDADE DE MISERICORDIA DE PORTO FERREIRA;PHILANTHROPY;false;admin
c4b9d24a-9e8a-4382-89d6-8478bbc0a45f;329525;HOSPITAL NOVO ATIBAIA S/A;MEDICAL_COOPERATIVE;false;admin
57e5855b-932d-4647-852e-c7098ab3f0a0;329665;FUNDAÇÃO ASSISTENCIAL DOS EMPREGADOS DA CESAN;SELF_MANAGEMENT;false;admin
bf1f9e69-a75e-4153-a29b-07e053ec3f96;329886;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
3d3e3e2a-3989-4ee2-82cd-be6a19d8aa5e;329967;MATTOS ODONTOLOGIA LTDA;DENTISTRY_GROUP;false;admin
4571d75a-af52-4e05-92a1-2ab3d3aca9a0;330027;CAIXA DE ASSISTÊNCIA A SAÚDE DA UNIVERSIDADE;SELF_MANAGEMENT;false;admin
c45e98a9-bdbd-402c-860e-4f45bd6fd5e3;330051;COMPANHIA DE ENGENHARIA DE TRAFEGO - CET;SELF_MANAGEMENT;false;admin
a227a003-d77d-420b-aa67-04443e94b1c2;330108;UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.;MEDICAL_COOPERATIVE;false;admin
5991e260-c977-47b2-a56d-96c8e8f5e49a;330116;SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA;PHILANTHROPY;false;admin
7e324349-510e-45be-9b06-64229db6ef2c;330264;UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.;MEDICAL_COOPERATIVE;false;admin
06a4d605-a800-4b74-8c49-30c97ca4ed7d;330281;ASSOCIAÇÃO DOS FISCAIS DE RENDAS E AGENTES FISCAIS DO ESTADO DA PARAÍBA;SELF_MANAGEMENT;false;admin
a1987369-8454-4d9d-97e6-8a05b140fe3c;330337;SOCIEDADE OPERÁRIA HUMANITÁRIA;PHILANTHROPY;false;admin
5747de00-de9b-462e-bcd0-255ea74c56ec;330566;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
c45f42ff-e063-4352-8ebb-1118afd49ba3;330809;FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;SELF_MANAGEMENT;false;admin
db07c32c-8dae-47a2-ad73-4b65e325f23a;330892;SOCIEDADE DIVINA PROVIDÊNCIA - SAÚDE CONCEIÇÃO;MEDICAL_COOPERATIVE;false;admin
6a3fb04a-6034-4b3e-85b4-e9990eaf038f;331104;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;DENTAL_COOPERATIVE;false;admin
6a451d7c-fedc-47af-b7cd-eb60cbcb05e8;331317;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;SELF_MANAGEMENT;false;admin
96838724-ba23-4507-a7b2-01a0926748da;331341;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
447393e4-9075-4280-9213-8bbca206103f;331635;P.W HIDROPNEUMÁTICA LTDA;SELF_MANAGEMENT;false;admin
90e24bae-7141-423f-afb5-fede852af12e;331651;UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.;MEDICAL_COOPERATIVE;false;admin
221ff5e6-b2e5-46b9-bf11-e7d35db26001;331856;CAIXA DE ASSISTENCIA MEDICA DOS EX-EMPREGADOS DO BEMAT;SELF_MANAGEMENT;false;admin
16a7febf-0ac9-4f84-80a6-8c50fe1867ba;331872;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
fb5c8de3-4f54-477a-9d61-5f5fecce3124;331988;PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE;SELF_MANAGEMENT;false;admin
d86c9dac-dffa-4e2f-93a9-751e52212098;332291;POLYMED - POLYCLÍNICA MÉDICA E OPERADORA DE PLANOS DE SAÚDE S/S LTDA;MEDICAL_COOPERATIVE;false;admin
de3c99d3-5f14-4a49-8035-fa21a142e66e;332950;CISOPAR - CENTRO INTEGRADO DE SAUDE ORAL PARAISENSE LTDA;DENTISTRY_GROUP;false;admin
38a41f52-e8d0-49b0-938f-ecf46b455de6;332992;SADI - SERVIÇO DE ASSIST. DENTARIA A INDUSTRIA LTDA;DENTISTRY_GROUP;false;admin
3a8bf5c4-30ea-4d56-90d0-9f31a4060a88;333051;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
5a5a7b2c-eabf-4743-aefb-68966184f849;333221;AMHPLA COOPERATIVA DE ASSISTENCIA MEDICA;MEDICAL_COOPERATIVE;false;admin
9e8595f8-8827-4392-99f9-3acf9c92a192;333328;ASSOCIAÇÃO PRÓ-SAÚDE;SELF_MANAGEMENT;false;admin
6a90d69e-c9c3-4b95-908f-5694ffd12b39;333514;HOSPITAL SAO PAULO;PHILANTHROPY;false;admin
693f3ec0-68d0-47fa-a87a-15893e3cca5a;333620;DENTAL-MED ASSISTENCIA ODONTOLOGICA S/S LTDA;DENTISTRY_GROUP;false;admin
13080700-432d-4ee0-8707-5fff7339e22a;333662;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;MEDICAL_COOPERATIVE;false;admin
0f2905b8-8d25-4631-b418-9a8745f78aec;333689;MEDISERVICE ADMINISTRADORA DE PLANOS DE SAÚDE S/A;MEDICAL_COOPERATIVE;false;admin
4b7faf7f-21e7-459c-9e98-47f7ffc12c61;333808;IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO;PHILANTHROPY;false;admin
9fd30f29-cd01-4aff-a736-0a7eff8c934c;333867;ASSOCIAÇAO UNISAUDE MARAU;MEDICAL_COOPERATIVE;false;admin
3fddfd5c-6a22-4d8c-b4d4-f82de27a360c;333875;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS;PHILANTHROPY;false;admin
7da9355b-c38a-4d9d-87e6-724d6b1b1655;334154;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
d05eea0a-a12b-40a9-a42f-361f1e6e53dc;334189;COMPANHIA NACIONAL DE ABASTECIMENTO - CONAB;SELF_MANAGEMENT;false;admin
140b9de1-d38a-4906-b2df-b47cba650ecd;334243;UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA;DENTAL_COOPERATIVE;false;admin
0649fe83-0867-4dc5-8844-d49b43f230cd;334511;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;MEDICAL_COOPERATIVE;false;admin
761a99fa-79d8-4d72-8f72-c70e076cacd1;334561;UNIMED DE BLUMENAU COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
810a101f-2e0a-45c2-919a-b20d174bcc2d;334588;ODONTO SYSTEM PLANOS ODONTOLOGICOS LTDA;DENTISTRY_GROUP;false;admin
ed22d977-4089-4190-8195-b002ec5873af;334651;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SOROCABA;PHILANTHROPY;false;admin
